Domain Code,Domain,Country Code (FAO),Country,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description
"PA","Producer Prices (old series)","351","China","5530","Producer Price (LCU/tonne)","945","Meat live weight, cattle","1990","1990","LCU","15240","","Official data"
"PA","Producer Prices (old series)","351","China","5530","Producer Price (LCU/tonne)","1095","Meat live weight, chicken","1967","1967","LCU","1300","F","FAO estimate"
"PA","Producer Prices (old series)","351","China","5530","Producer Price (LCU/tonne)","1095","Meat live weight, chicken","1968","1968","LCU","1340","F","FAO estimate"
"PA","Producer Prices (old series)","351","China","5530","Producer Price (LCU/tonne)","1095","Meat live weight, chicken","1969","1969","LCU","1400","F","FAO estimate"
"PA","Producer Prices (old series)","351","China","5530","Producer Price (LCU/tonne)","1095","Meat live weight, chicken","1970","1970","LCU","1400","F","FAO estimate"
"PA","Producer Prices (old series)","351","China","5530","Producer Price (LCU/tonne)","1095","Meat live weight, chicken","1971","1971","LCU","1500","F","FAO estimate"
"PA","Producer Prices (old series)","351","China","5530","Producer Price (LCU/tonne)","1095","Meat live weight, chicken","1972","1972","LCU","1500","F","FAO estimate"
"PA","Producer Prices (old series)","351","China","5530","Producer Price (LCU/tonne)","1095","Meat live weight, chicken","1973","1973","LCU","1600","F","FAO estimate"
"PA","Producer Prices (old series)","351","China","5530","Producer Price (LCU/tonne)","1095","Meat live weight, chicken","1974","1974","LCU","1600","F","FAO estimate"
"PA","Producer Prices (old series)","351","China","5530","Producer Price (LCU/tonne)","1095","Meat live weight, chicken","1975","1975","LCU","1700","F","FAO estimate"
"PA","Producer Prices (old series)","351","China","5530","Producer Price (LCU/tonne)","1095","Meat live weight, chicken","1976","1976","LCU","1700","F","FAO estimate"
"PA","Producer Prices (old series)","351","China","5530","Producer Price (LCU/tonne)","1095","Meat live weight, chicken","1977","1977","LCU","1700","F","FAO estimate"
"PA","Producer Prices (old series)","351","China","5530","Producer Price (LCU/tonne)","1095","Meat live weight, chicken","1978","1978","LCU","1750","F","FAO estimate"
"PA","Producer Prices (old series)","351","China","5530","Producer Price (LCU/tonne)","1095","Meat live weight, chicken","1979","1979","LCU","11442","F","FAO estimate"
"PA","Producer Prices (old series)","351","China","5530","Producer Price (LCU/tonne)","1095","Meat live weight, chicken","1980","1980","LCU","13898","F","FAO estimate"
"PA","Producer Prices (old series)","351","China","5530","Producer Price (LCU/tonne)","1095","Meat live weight, chicken","1981","1981","LCU","15060","F","FAO estimate"
"PA","Producer Prices (old series)","351","China","5530","Producer Price (LCU/tonne)","1095","Meat live weight, chicken","1982","1982","LCU","17200","F","FAO estimate"
"PA","Producer Prices (old series)","351","China","5530","Producer Price (LCU/tonne)","1095","Meat live weight, chicken","1983","1983","LCU","16750","F","FAO estimate"
"PA","Producer Prices (old series)","351","China","5530","Producer Price (LCU/tonne)","1095","Meat live weight, chicken","1984","1984","LCU","19970","F","FAO estimate"
"PA","Producer Prices (old series)","351","China","5530","Producer Price (LCU/tonne)","1095","Meat live weight, chicken","1985","1985","LCU","18520","F","FAO estimate"
"PA","Producer Prices (old series)","351","China","5530","Producer Price (LCU/tonne)","1095","Meat live weight, chicken","1986","1986","LCU","18660","F","FAO estimate"
"PA","Producer Prices (old series)","351","China","5530","Producer Price (LCU/tonne)","1095","Meat live weight, chicken","1987","1987","LCU","19810","","Official data"
"PA","Producer Prices (old series)","351","China","5530","Producer Price (LCU/tonne)","1095","Meat live weight, chicken","1988","1988","LCU","22188","","Official data"
"PA","Producer Prices (old series)","351","China","5530","Producer Price (LCU/tonne)","1095","Meat live weight, chicken","1989","1989","LCU","25600","F","FAO estimate"
"PA","Producer Prices (old series)","351","China","5530","Producer Price (LCU/tonne)","1095","Meat live weight, chicken","1990","1990","LCU","27340","F","FAO estimate"
"PA","Producer Prices (old series)","351","China","5530","Producer Price (LCU/tonne)","1071","Meat live weight, duck","1979","1979","LCU","9434","F","FAO estimate"
"PA","Producer Prices (old series)","351","China","5530","Producer Price (LCU/tonne)","1071","Meat live weight, duck","1980","1980","LCU","10060","F","FAO estimate"
"PA","Producer Prices (old series)","351","China","5530","Producer Price (LCU/tonne)","1071","Meat live weight, duck","1981","1981","LCU","10740","F","FAO estimate"
"PA","Producer Prices (old series)","351","China","5530","Producer Price (LCU/tonne)","1071","Meat live weight, duck","1982","1982","LCU","11230","F","FAO estimate"
"PA","Producer Prices (old series)","351","China","5530","Producer Price (LCU/tonne)","1071","Meat live weight, duck","1983","1983","LCU","13440","F","FAO estimate"
"PA","Producer Prices (old series)","351","China","5530","Producer Price (LCU/tonne)","1071","Meat live weight, duck","1984","1984","LCU","13850","F","FAO estimate"
"PA","Producer Prices (old series)","351","China","5530","Producer Price (LCU/tonne)","1071","Meat live weight, duck","1985","1985","LCU","14320","F","FAO estimate"
"PA","Producer Prices (old series)","351","China","5530","Producer Price (LCU/tonne)","1071","Meat live weight, duck","1986","1986","LCU","14930","F","FAO estimate"
"PA","Producer Prices (old series)","351","China","5530","Producer Price (LCU/tonne)","1071","Meat live weight, duck","1987","1987","LCU","16310","","Official data"
"PA","Producer Prices (old series)","351","China","5530","Producer Price (LCU/tonne)","1071","Meat live weight, duck","1988","1988","LCU","17890","","Official data"
"PA","Producer Prices (old series)","351","China","5530","Producer Price (LCU/tonne)","1071","Meat live weight, duck","1989","1989","LCU","19930","F","FAO estimate"
"PA","Producer Prices (old series)","351","China","5530","Producer Price (LCU/tonne)","1071","Meat live weight, duck","1990","1990","LCU","21718","","Official data"
"PA","Producer Prices (old series)","351","China","5530","Producer Price (LCU/tonne)","1033","Meat live weight, goat","1966","1966","LCU","650","","Official data"
"PA","Producer Prices (old series)","351","China","5530","Producer Price (LCU/tonne)","1033","Meat live weight, goat","1967","1967","LCU","650","","Official data"
"PA","Producer Prices (old series)","351","China","5530","Producer Price (LCU/tonne)","1033","Meat live weight, goat","1968","1968","LCU","650","","Official data"
"PA","Producer Prices (old series)","351","China","5530","Producer Price (LCU/tonne)","1033","Meat live weight, goat","1969","1969","LCU","650","","Official data"
"PA","Producer Prices (old series)","351","China","5530","Producer Price (LCU/tonne)","1033","Meat live weight, goat","1970","1970","LCU","650","","Official data"
"PA","Producer Prices (old series)","351","China","5530","Producer Price (LCU/tonne)","1033","Meat live weight, goat","1971","1971","LCU","650","","Official data"
"PA","Producer Prices (old series)","351","China","5530","Producer Price (LCU/tonne)","1033","Meat live weight, goat","1972","1972","LCU","650","","Official data"
"PA","Producer Prices (old series)","351","China","5530","Producer Price (LCU/tonne)","1033","Meat live weight, goat","1973","1973","LCU","690","","Official data"
"PA","Producer Prices (old series)","351","China","5530","Producer Price (LCU/tonne)","1033","Meat live weight, goat","1974","1974","LCU","740","","Official data"
"PA","Producer Prices (old series)","351","China","5530","Producer Price (LCU/tonne)","1033","Meat live weight, goat","1975","1975","LCU","670","","Official data"
"PA","Producer Prices (old series)","351","China","5530","Producer Price (LCU/tonne)","1033","Meat live weight, goat","1976","1976","LCU","640","","Official data"
"PA","Producer Prices (old series)","351","China","5530","Producer Price (LCU/tonne)","1033","Meat live weight, goat","1977","1977","LCU","640","","Official data"
"PA","Producer Prices (old series)","351","China","5530","Producer Price (LCU/tonne)","1033","Meat live weight, goat","1978","1978","LCU","696","","Official data"
"PA","Producer Prices (old series)","351","China","5530","Producer Price (LCU/tonne)","1033","Meat live weight, goat","1979","1979","LCU","1865","","Official data"
"PA","Producer Prices (old series)","351","China","5530","Producer Price (LCU/tonne)","1033","Meat live weight, goat","1980","1980","LCU","2114","","Official data"
"PA","Producer Prices (old series)","351","China","5530","Producer Price (LCU/tonne)","1033","Meat live weight, goat","1981","1981","LCU","2368","","Official data"
"PA","Producer Prices (old series)","351","China","5530","Producer Price (LCU/tonne)","1033","Meat live weight, goat","1982","1982","LCU","2459","","Official data"
"PA","Producer Prices (old series)","351","China","5530","Producer Price (LCU/tonne)","1033","Meat live weight, goat","1983","1983","LCU","2664","","Official data"
"PA","Producer Prices (old series)","351","China","5530","Producer Price (LCU/tonne)","1033","Meat live weight, goat","1984","1984","LCU","2935","","Official data"
"PA","Producer Prices (old series)","351","China","5530","Producer Price (LCU/tonne)","1033","Meat live weight, goat","1985","1985","LCU","4817","","Official data"
"PA","Producer Prices (old series)","351","China","5530","Producer Price (LCU/tonne)","1033","Meat live weight, goat","1986","1986","LCU","4030","F","FAO estimate"
"PA","Producer Prices (old series)","351","China","5530","Producer Price (LCU/tonne)","1033","Meat live weight, goat","1987","1987","LCU","4160","","Official data"
"PA","Producer Prices (old series)","351","China","5530","Producer Price (LCU/tonne)","1033","Meat live weight, goat","1988","1988","LCU","4188","","Official data"
"PA","Producer Prices (old series)","351","China","5530","Producer Price (LCU/tonne)","1033","Meat live weight, goat","1989","1989","LCU","4410","F","FAO estimate"
"PA","Producer Prices (old series)","351","China","5530","Producer Price (LCU/tonne)","1033","Meat live weight, goat","1990","1990","LCU","5850","","Official data"
"PA","Producer Prices (old series)","351","China","5530","Producer Price (LCU/tonne)","1078","Meat live weight, goose","1979","1979","LCU","1930","","Official data"
"PA","Producer Prices (old series)","351","China","5530","Producer Price (LCU/tonne)","1078","Meat live weight, goose","1980","1980","LCU","2040","","Official data"
"PA","Producer Prices (old series)","351","China","5530","Producer Price (LCU/tonne)","1078","Meat live weight, goose","1981","1981","LCU","2170","","Official data"
"PA","Producer Prices (old series)","351","China","5530","Producer Price (LCU/tonne)","1078","Meat live weight, goose","1982","1982","LCU","2400","","Official data"
"PA","Producer Prices (old series)","351","China","5530","Producer Price (LCU/tonne)","1078","Meat live weight, goose","1983","1983","LCU","2500","","Official data"
"PA","Producer Prices (old series)","351","China","5530","Producer Price (LCU/tonne)","1078","Meat live weight, goose","1984","1984","LCU","2930","","Official data"
"PA","Producer Prices (old series)","351","China","5530","Producer Price (LCU/tonne)","1078","Meat live weight, goose","1985","1985","LCU","3710","","Official data"
"PA","Producer Prices (old series)","351","China","5530","Producer Price (LCU/tonne)","1078","Meat live weight, goose","1986","1986","LCU","4340","","Official data"
"PA","Producer Prices (old series)","351","China","5530","Producer Price (LCU/tonne)","1078","Meat live weight, goose","1987","1987","LCU","4700","","Official data"
"PA","Producer Prices (old series)","351","China","5530","Producer Price (LCU/tonne)","1078","Meat live weight, goose","1988","1988","LCU","4700","","Official data"
"PA","Producer Prices (old series)","351","China","5530","Producer Price (LCU/tonne)","1078","Meat live weight, goose","1989","1989","LCU","4760","","Official data"
"PA","Producer Prices (old series)","351","China","5530","Producer Price (LCU/tonne)","1078","Meat live weight, goose","1990","1990","LCU","6040","","Official data"
"PA","Producer Prices (old series)","351","China","5530","Producer Price (LCU/tonne)","1121","Meat live weight, horse","1979","1979","LCU","1250","F","FAO estimate"
"PA","Producer Prices (old series)","351","China","5530","Producer Price (LCU/tonne)","1121","Meat live weight, horse","1980","1980","LCU","1330","F","FAO estimate"
"PA","Producer Prices (old series)","351","China","5530","Producer Price (LCU/tonne)","1121","Meat live weight, horse","1981","1981","LCU","1400","F","FAO estimate"
"PA","Producer Prices (old series)","351","China","5530","Producer Price (LCU/tonne)","1121","Meat live weight, horse","1982","1982","LCU","1440","F","FAO estimate"
"PA","Producer Prices (old series)","351","China","5530","Producer Price (LCU/tonne)","1121","Meat live weight, horse","1983","1983","LCU","1440","F","FAO estimate"
"PA","Producer Prices (old series)","351","China","5530","Producer Price (LCU/tonne)","1121","Meat live weight, horse","1984","1984","LCU","1540","F","FAO estimate"
